Gene_ID	Condition	Fit_Value	Fit_T	BGC_Protocore_Gene?
AO353_09285	set6IT086 L-Threonine (N)	-1.299	-6.949	False
AO353_09285	set6IT087 L-Glutamine (N)	-3.321	-13.533	False
AO353_09285	set6IT088 Glycine (N)	-1.524	-8.586	False
AO353_09285	set6IT089 L-Arginine (N)	-3.489	-10.499	False
AO353_09285	set6IT090 L-Histidine (N)	-3.132	-11.632	False
AO353_09285	set6IT092 L-Glutamic (N)	-2.917	-11.392	False
AO353_09285	set6IT093 L-Serine (N)	-3.48	-12.763	False
AO353_09285	set6IT095 L-Glutamine (N)	-2.906	-11.782	False
AO353_09285	set6IT096 Glycine (N)	-1.353	-6.917	False
AO353_09315	set1IT067 propionate (C)	-1.791	-7.933	False
AO353_09315	set1IT082 propionate (C)	-1.777	-8.466	False
AO353_09315	set1IT089 Paraquat dichloride 0.032 mg/mL	-3.766	-8.046	False
AO353_09315	set1IT093 copper (II) chloride 2.5 mM	-1.142	-4.648	False
AO353_09315	set2IT005 Cisplatin 0.006 mg/ml	-1.264	-4.981	False
AO353_09315	set2IT009 Thallium(I) acetate 0.016 mg/ml	-1.238	-6.427	False
AO353_09315	set2IT010 Cisplatin 0.006 mg/ml	-1.394	-5.545	False
AO353_09315	set3IT056 nitrite 10 mM	-1.811	-8.594	False
AO353_09315	set3IT058 Sisomicin 0.008 mg/ml	-2.376	-7.299	False
AO353_09315	set3IT062 Chloride 500 mM	-1.688	-8.85	False
AO353_09315	set3IT064 Benzethonium chloride 0.025 mM	-1.103	-6.521	False
AO353_09315	set3IT066 benzoic 0.58 mg/ml	-2.013	-10.108	False
AO353_09315	set3IT070 Fusidic 0.125 mg/ml	-2.455	-9.921	False
AO353_09315	set3IT078 Chloramphenicol 0.0025 mg/ml	-1.335	-6.395	False
AO353_09315	set3IT079 Chloramphenicol 0.004 mg/ml	-2.299	-10.842	False
AO353_09315	set3IT080 Tetracycline 0.0008 mg/ml	-2.527	-11.059	False
AO353_09315	set3IT081 Tetracycline 0.0016 mg/ml	-2.818	-10.709	False
AO353_09315	set3IT082 Spectinomycin 0.1 mg/ml	-2.654	-11.152	False
AO353_09315	set3IT083 Spectinomycin 0.15 mg/ml	-3.089	-11.605	False
AO353_09315	set3IT084 Spectinomycin 0.2 mg/ml	-2.595	-9.791	False
AO353_09315	set3IT085 Rifampicin 0.005 mg/ml	-2.089	-9.692	False
AO353_09315	set3IT087 Vancomycin 1 mg/ml	-1.55	-8.311	False
AO353_09315	set3IT093 Lomefloxacin 0.001 mM	-1.984	-6.867	False
AO353_09315	set3IT094 D-Cycloserine 0.1 mg/ml	-4.413	-10.264	False
AO353_09315	set3IT096 methylglyoxal 0.008 vol%	-3.261	-12.396	False
AO353_09315	set4IT051 methylglyoxal 0.009 vol%	-4.14	-6.323	False
AO353_09315	set4IT054 Vanillin 1.25 mM	-1.762	-9.469	False
AO353_09315	set4IT055 Furfuryl Alcohol 0.0625 vol%	-3.322	-11.611	False
AO353_09315	set4IT056 Furfuryl Alcohol 0.125 vol%	-3.53	-11.407	False
AO353_09315	set4IT057 Furfuryl Alcohol 0.25 vol%	-3.863	-8.958	False
AO353_09315	set4IT059 syringaldehyde 5 mM	-1.067	-6.313	False
AO353_09315	set4IT066 Choline chloride 268.5 mM	-1.467	-8.373	False
AO353_09315	set4IT067 Choline chloride 358 mM	-1.032	-6.492	False
AO353_09315	set4IT070 Cholin acetate 38 mM	-1.291	-7.529	False
AO353_09315	set4IT071 acetate 17 mM	-1.018	-6.352	False
AO353_09315	set4IT072 acetate 34 mM	-1.089	-6.304	False
AO353_09315	set4IT073 acetate 68 mM	-1.569	-8.282	False
AO353_09315	set4IT074 1-ethyl-3-methylimidazolium lysine 10.5 mM	-2.874	-10.843	False
AO353_09315	set4IT077 1-ethyl-3-methylimidazolium acetate 30 mM	-2.633	-11.579	False
AO353_09315	set4IT078 1-ethyl-3-methylimidazolium chloride 170 mM	-1.606	-8.716	False
AO353_09315	set4IT079 Choline Lysine 12 mM	-3.341	-10.986	False
AO353_09315	set4IT081 Nalidixic 0.004 mg/ml	-1.237	-6.749	False
AO353_09315	set4IT082 Gentamicin 0.006 mg/ml	-2.305	-10.347	False
AO353_09315	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-3.068	-11.022	False
AO353_09315	set4IT086 Doxycycline hyclate 0.0006 mg/ml	-2.603	-7.087	False
AO353_09315	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-1.272	-6.107	False
AO353_09315	set4IT090 LB	-1.071	-6.44	False
AO353_09315	set5IT005 L-Phenylalanine (C)	-3.242	-9.114	False
AO353_09315	set5IT041 outer cut, LB soft agar motility assay	-3.312	-8.906	False
AO353_09315	set5IT042 outer cut, LB soft agar motility assay	-4.099	-8.759	False
AO353_09315	set5IT043 outer cut, LB soft agar motility assay	-3.195	-10.033	False
AO353_09320	set15IT087 L-Ornithine	-1.697	-8.028	False
AO353_09320	set15IT088 L-Ornithine	-1.324	-7.021	False
AO353_09320	set15IT089 L-Citrulline	-1.423	-6.171	False
AO353_09320	set15IT090 L-Citrulline	-1.121	-5.488	False
AO353_09320	set15IT092 L-Ornithine	-1.208	-5.584	False
AO353_09320	set15IT093 L-Ornithine	-2.042	-8.697	False
AO353_09320	set15IT094 L-Citrulline	-1.664	-7.601	False
AO353_09320	set15IT095 L-Citrulline	-1.281	-6.142	False
AO353_09320	set1IT085 Cobalt chloride 0.32 mM	-1.605	-7.257	False
AO353_09320	set1IT090 Nickel (II) chloride 0.625 mM	-1.296	-6.533	False
AO353_09320	set1IT092 Cobalt chloride 0.32 mM	-1.833	-8.819	False
AO353_09320	set1IT093 copper (II) chloride 2.5 mM	-1.141	-5.872	False
AO353_09320	set2IT005 Cisplatin 0.006 mg/ml	-2.039	-5.577	False
AO353_09320	set2IT010 Cisplatin 0.006 mg/ml	-2.079	-6.195	False
AO353_09320	set2IT018 Tween 20 (C)	-1.047	-5.301	False
AO353_09320	set2IT036 Tween 20 (C)	-1.07	-5.802	False
AO353_09320	set3IT057 nitrate 200 mM	-1.739	-8.401	False
AO353_09320	set3IT059 Chlorite 0.16 mM	-1.016	-5.769	False
AO353_09320	set3IT062 Chloride 500 mM	-2.004	-9.577	False
AO353_09320	set3IT064 Benzethonium chloride 0.025 mM	-1.799	-8.498	False
AO353_09320	set3IT070 Fusidic 0.125 mg/ml	-2.631	-9.494	False
AO353_09320	set3IT078 Chloramphenicol 0.0025 mg/ml	-1.653	-7.803	False
AO353_09320	set3IT079 Chloramphenicol 0.004 mg/ml	-1.706	-8.103	False
AO353_09320	set3IT080 Tetracycline 0.0008 mg/ml	-1.319	-6.863	False
AO353_09320	set3IT081 Tetracycline 0.0016 mg/ml	-1.889	-8.04	False
AO353_09320	set3IT082 Spectinomycin 0.1 mg/ml	-1.242	-6.717	False
AO353_09320	set3IT083 Spectinomycin 0.15 mg/ml	-2.151	-9.154	False
AO353_09320	set3IT084 Spectinomycin 0.2 mg/ml	-2.049	-9.065	False
AO353_09320	set3IT087 Vancomycin 1 mg/ml	-1.337	-7.122	False
AO353_09320	set3IT090 A22 0.002 mg/ml	-1.345	-6.946	False
AO353_09320	set3IT092 A22 0.01 mg/ml	-1.642	-8.253	False
AO353_09320	set3IT093 Lomefloxacin 0.001 mM	-3.296	-4.518	False
AO353_09320	set3IT094 D-Cycloserine 0.1 mg/ml	-2.763	-10.348	False
AO353_09320	set3IT096 methylglyoxal 0.008 vol%	-3.103	-9.886	False
AO353_09320	set4IT051 methylglyoxal 0.009 vol%	-2.889	-9.484	False
AO353_09320	set4IT054 Vanillin 1.25 mM	-1.109	-6.568	False
AO353_09320	set4IT055 Furfuryl Alcohol 0.0625 vol%	-1.702	-8.753	False
AO353_09320	set4IT056 Furfuryl Alcohol 0.125 vol%	-1.623	-8.722	False
AO353_09320	set4IT057 Furfuryl Alcohol 0.25 vol%	-1.991	-9.146	False
AO353_09320	set4IT062 LB	-1.158	-7.049	False
AO353_09320	set4IT066 Choline chloride 268.5 mM	-1.713	-8.559	False
AO353_09320	set4IT067 Choline chloride 358 mM	-1.943	-9.001	False
AO353_09320	set4IT074 1-ethyl-3-methylimidazolium lysine 10.5 mM	-1.419	-7.091	False
AO353_09320	set4IT077 1-ethyl-3-methylimidazolium acetate 30 mM	-1.256	-6.897	False
AO353_09320	set4IT078 1-ethyl-3-methylimidazolium chloride 170 mM	-1.915	-9.072	False
AO353_09320	set4IT079 Choline Lysine 12 mM	-1.389	-7.661	False
AO353_09320	set4IT081 Nalidixic 0.004 mg/ml	-1.961	-8.751	False
AO353_09320	set4IT082 Gentamicin 0.006 mg/ml	-1.265	-6.746	False
AO353_09320	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-1.518	-7.619	False
AO353_09320	set4IT086 Doxycycline hyclate 0.0006 mg/ml	-1.578	-5.574	False
AO353_09320	set4IT087 Ceftazidime 0.12 mg/ml	-1.382	-7.514	False
AO353_09320	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-2.165	-8.487	False
AO353_09320	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-2.004	-8.44	False
AO353_09320	set5IT001 L-Alanine (C)	-1.48	-5.503	False
AO353_09320	set5IT002 L-Valine (C)	-1.2	-5.184	False
AO353_09320	set5IT005 L-Phenylalanine (C)	-1.358	-5.913	False
AO353_09320	set5IT007 D-Serine (C)	-1.002	-4.848	False
AO353_09320	set5IT009 L-Citrulline (C)	-1.05	-5.555	False
AO353_09320	set5IT027 Carnitine Hydrochloride (N)	-1.535	-8.271	False
AO353_09320	set5IT041 outer cut, LB soft agar motility assay	-2.625	-9.512	False
AO353_09320	set5IT042 outer cut, LB soft agar motility assay	-2.007	-6.893	False
AO353_09320	set5IT043 outer cut, LB soft agar motility assay	-2.047	-8.059	False
AO353_09320	set6IT063 Minimal media pH9	-2.21	-9.69	False
AO353_09320	set6IT064 Minimal media pH9	-1.545	-5.949	False
AO353_09320	set6IT072 4C survival; 672 hrs	-1.162	-5.12	False
AO353_09320	set6IT082 L-Histidine (N)	-1.604	-7.952	False
AO353_09320	set6IT086 L-Threonine (N)	-1.218	-6.332	False
AO353_09320	set6IT094 L-Threonine (N)	-1.38	-7.628	False
AO353_09360	set5IT042 outer cut, LB soft agar motility assay	-1.537	-4.12	False
AO353_09500	set3IT081 Tetracycline 0.0016 mg/ml	-1.431	-4.228	False
AO353_09540	set3IT061 Polymyxin B sulfate 4 mg/ml	-1.254	-5.302	False
AO353_09670	set5IT031 Parabanic Acid (N)	-1.649	-4.399	False
AO353_09700	set15IT087 L-Ornithine	-1.766	-5.402	False
AO353_09700	set1IT067 propionate (C)	-1.096	-4.473	False
AO353_09770	set5IT006 L-Tryptophan (C)	-2.127	-4.005	False
AO353_09840	set1IT059 acetate (C)	-1.281	-4.043	False
AO353_09840	set5IT018 butyrate (C)	-1.758	-6.193	False
AO353_09840	set6IT063 Minimal media pH9	-2.986	-6.892	False
AO353_09840	set6IT064 Minimal media pH9	-1.745	-5.327	False
AO353_09860	set1IT059 acetate (C)	-2.788	-10.892	False
AO353_09860	set1IT074 acetate (C)	-2.013	-9.949	False
AO353_09860	set1IT086 copper (II) chloride 2.5 mM	-1.138	-6.162	False
AO353_09860	set1IT093 copper (II) chloride 2.5 mM	-1.244	-6.239	False
AO353_09860	set2IT005 Cisplatin 0.006 mg/ml	-2.08	-8.718	False
AO353_09860	set2IT010 Cisplatin 0.006 mg/ml	-2.25	-9.427	False
AO353_09860	set3IT081 Tetracycline 0.0016 mg/ml	-1.15	-6.644	False
AO353_09860	set3IT085 Rifampicin 0.005 mg/ml	-1.034	-5.881	False
AO353_09860	set3IT093 Lomefloxacin 0.001 mM	-1.601	-8.453	False
AO353_09865	set1IT059 acetate (C)	-2.318	-9.893	False
AO353_09865	set1IT067 propionate (C)	-1.577	-9.227	False
AO353_09865	set1IT074 acetate (C)	-2.749	-10.495	False
AO353_09865	set1IT082 propionate (C)	-1.559	-8.563	False
AO353_09865	set3IT072 Dimethyl Sulfoxide 7.5 vol%	-1.454	-8.464	False
AO353_09865	set4IT077 1-ethyl-3-methylimidazolium acetate 30 mM	-1.795	-10.197	False
AO353_09865	set5IT018 butyrate (C)	-1.479	-8.288	False
AO353_09865	set6IT063 Minimal media pH9	-3.246	-12.438	False
AO353_09865	set6IT064 Minimal media pH9	-3.449	-12.904	False
AO353_09890	set1IT053 D-Glucose (C)	-1.59	-5.394	False
AO353_09890	set1IT057 a-Ketoglutaric (C)	-1.252	-4.725	False
AO353_09890	set1IT058 D-Gluconic Acid (C)	-2.158	-5.824	False
AO353_09890	set1IT059 acetate (C)	-3.026	-4.141	False
AO353_09890	set1IT060 Fumarate (C)	-1.18	-4.785	False
AO353_09890	set1IT068 D-Glucose (C)	-2.23	-6.501	False
AO353_09890	set1IT072 a-Ketoglutaric (C)	-1.834	-4.791	False
AO353_09890	set1IT073 D-Gluconic Acid (C)	-2.435	-6.543	False
AO353_09890	set1IT074 acetate (C)	-2.32	-5.364	False
AO353_09890	set1IT075 Fumarate (C)	-1.836	-5.693	False
AO353_09890	set1IT077 D-Lactate (C)	-1.125	-4.209	False
AO353_09890	set1IT079 D,L-Lactate (C)	-1.522	-5.175	False
AO353_09890	set1IT083 Nickel (II) chloride 0.625 mM	-2.675	-6.855	False
AO353_09890	set1IT086 copper (II) chloride 2.5 mM	-2.933	-6.514	False
AO353_09890	set1IT087 sodium fluoride 6.25 mM	-2.012	-5.648	False
AO353_09890	set1IT090 Nickel (II) chloride 0.625 mM	-2.513	-5.58	False
AO353_09890	set1IT093 copper (II) chloride 2.5 mM	-3.622	-4.957	False
AO353_09890	set2IT008 Thallium(I) acetate 0.008 mg/ml	-1.705	-4.254	False
AO353_09890	set2IT018 Tween 20 (C)	-1.468	-4.403	False
AO353_09890	set2IT022 L-Histidine (C)	-1.259	-4.112	False
AO353_09890	set2IT025 L-Glutamic (C)	-1.88	-5.294	False
AO353_09890	set2IT027 L-Asparagine (C)	-1.538	-4.699	False
AO353_09890	set2IT028 L-Glutamine (C)	-2.015	-5.404	False
AO353_09890	set2IT029 L-Proline (C)	-1.681	-5.04	False
AO353_09890	set2IT036 Tween 20 (C)	-1.324	-4.452	False
AO353_09890	set2IT038 D-Trehalose (C)	-1.827	-4.771	False
AO353_09890	set2IT043 L-Glutamic (C)	-2.021	-5.818	False
AO353_09890	set2IT045 L-Asparagine (C)	-1.358	-4.631	False
AO353_09890	set3IT050 L-Glutamine (C)	-1.602	-4.41	False
AO353_09890	set3IT051 L-Proline (C)	-1.567	-4.699	False
AO353_09890	set3IT056 nitrite 10 mM	-1.52	-5.144	False
AO353_09890	set3IT059 Chlorite 0.16 mM	-1.829	-5.331	False
AO353_09890	set3IT061 Polymyxin B sulfate 4 mg/ml	-2.565	-6.675	False
AO353_09890	set3IT066 benzoic 0.58 mg/ml	-1.419	-4.733	False
AO353_09890	set3IT078 Chloramphenicol 0.0025 mg/ml	-1.37	-4.189	False
AO353_09890	set3IT079 Chloramphenicol 0.004 mg/ml	-1.719	-4.843	False
AO353_09890	set3IT080 Tetracycline 0.0008 mg/ml	-1.434	-4.541	False
AO353_09890	set3IT081 Tetracycline 0.0016 mg/ml	-1.544	-4.349	False
AO353_09890	set3IT082 Spectinomycin 0.1 mg/ml	-2.221	-5.464	False
AO353_09890	set3IT083 Spectinomycin 0.15 mg/ml	-2.515	-5.306	False
AO353_09890	set3IT084 Spectinomycin 0.2 mg/ml	-1.836	-4.252	False
AO353_09890	set3IT085 Rifampicin 0.005 mg/ml	-2.739	-4.164	False
AO353_09890	set3IT087 Vancomycin 1 mg/ml	-1.595	-5.322	False
AO353_09890	set3IT093 Lomefloxacin 0.001 mM	-2.034	-4.292	False
AO353_09890	set3IT094 D-Cycloserine 0.1 mg/ml	-1.38	-4.501	False
AO353_09890	set4IT054 Vanillin 1.25 mM	-1.266	-4.182	False
AO353_09890	set4IT055 Furfuryl Alcohol 0.0625 vol%	-1.491	-4.463	False
AO353_09890	set4IT059 syringaldehyde 5 mM	-1.576	-4.547	False
AO353_09890	set4IT070 Cholin acetate 38 mM	-1.395	-4.229	False
AO353_09890	set4IT071 acetate 17 mM	-1.642	-4.526	False
AO353_09890	set4IT080 LB	-1.827	-4.806	False
AO353_09890	set4IT087 Ceftazidime 0.12 mg/ml	-1.525	-4.465	False
AO353_09890	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-2.498	-4.419	False
AO353_09890	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-1.99	-4.662	False
AO353_09890	set5IT026 L-Citrulline (N)	-1.325	-4.21	False
AO353_09890	set6IT049 LB 10C	-1.521	-5.893	False
AO353_09890	set6IT050 LB 10C	-1.68	-5.791	False
AO353_09890	set6IT051 LB 20C	-1.473	-5.22	False
AO353_09890	set6IT052 LB 20C	-1.37	-4.645	False
AO353_09890	set6IT057 Minimal media pH6	-1.592	-4.835	False
AO353_09890	set6IT058 Minimal media pH6	-1.58	-5.445	False
AO353_09890	set6IT060 Minimal media pH7	-2.485	-6.533	False
AO353_09890	set6IT061 Minimal media pH8	-1.229	-4.474	False
AO353_09890	set6IT062 Minimal media pH8	-1.421	-4.975	False
AO353_09890	set6IT081 L-Arginine (N)	-1.798	-4.82	False
AO353_09890	set6IT082 L-Histidine (N)	-2.297	-6.018	False
AO353_09890	set6IT084 L-Glutamic (N)	-2.553	-6.3	False
AO353_09890	set6IT085 L-Serine (N)	-1.43	-5.035	False
AO353_09890	set6IT087 L-Glutamine (N)	-2.148	-6.482	False
AO353_09890	set6IT089 L-Arginine (N)	-1.993	-5.503	False
AO353_09890	set6IT090 L-Histidine (N)	-1.62	-5.152	False
AO353_09890	set6IT091 L-Lysine (N)	-1.566	-4.627	False
AO353_09890	set6IT092 L-Glutamic (N)	-1.498	-5.123	False
AO353_09890	set6IT093 L-Serine (N)	-1.836	-4.9	False
AO353_09890	set6IT095 L-Glutamine (N)	-2.011	-5.814	False
AO353_09890	set6IT096 Glycine (N)	-1.568	-5.071	False
AO353_09895	set1IT059 acetate (C)	-1.686	-6.777	False
AO353_09895	set1IT074 acetate (C)	-1.231	-5.562	False
AO353_09895	set1IT090 Nickel (II) chloride 0.625 mM	-1.418	-5.105	False
AO353_09895	set2IT008 Thallium(I) acetate 0.008 mg/ml	-1.074	-4.846	False
AO353_09895	set2IT009 Thallium(I) acetate 0.016 mg/ml	-1.121	-5.209	False
AO353_09895	set2IT010 Cisplatin 0.006 mg/ml	-1.413	-5.863	False
AO353_09895	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-1.205	-4.857	False
AO353_09895	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-1.886	-7.339	False
AO353_09895	set6IT050 LB 10C	-1.021	-5.488	False
AO353_09895	set6IT072 4C survival; 672 hrs	-1.273	-5.134	False
AO353_09900	set1IT059 acetate (C)	-1.822	-8.676	False
AO353_09900	set1IT074 acetate (C)	-1.541	-6.999	False
AO353_09900	set1IT083 Nickel (II) chloride 0.625 mM	-1.137	-6.661	False
AO353_09900	set1IT086 copper (II) chloride 2.5 mM	-1.874	-9.278	False
AO353_09900	set1IT087 sodium fluoride 6.25 mM	-1.4	-7.818	False
AO353_09900	set1IT093 copper (II) chloride 2.5 mM	-1.767	-9.505	False
AO353_09900	set2IT004 Thallium(I) acetate 0.016 mg/ml	-1.171	-6.615	False
AO353_09900	set2IT005 Cisplatin 0.006 mg/ml	-1.707	-7.921	False
AO353_09900	set2IT008 Thallium(I) acetate 0.008 mg/ml	-1.004	-6.132	False
AO353_09900	set2IT010 Cisplatin 0.006 mg/ml	-1.721	-8.946	False
AO353_09900	set2IT011 LB	-1.266	-7.714	False
AO353_09900	set3IT059 Chlorite 0.16 mM	-1.024	-6.906	False
AO353_09900	set3IT064 Benzethonium chloride 0.025 mM	-1.405	-8.624	False
AO353_09900	set3IT083 Spectinomycin 0.15 mg/ml	-1.263	-7.836	False
AO353_09900	set3IT085 Rifampicin 0.005 mg/ml	-2.228	-11.094	False
AO353_09900	set3IT087 Vancomycin 1 mg/ml	-1.362	-9.223	False
AO353_09900	set3IT093 Lomefloxacin 0.001 mM	-1.229	-6.506	False
AO353_09900	set3IT094 D-Cycloserine 0.1 mg/ml	-1.022	-6.523	False
AO353_09900	set4IT057 Furfuryl Alcohol 0.25 vol%	-1.415	-8.525	False
AO353_09900	set4IT059 syringaldehyde 5 mM	-1.052	-7.036	False
AO353_09900	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-2.714	-10.034	False
AO353_09900	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-2.749	-9.213	False
AO353_09900	set6IT049 LB 10C	-1.076	-7.306	False
AO353_09900	set6IT050 LB 10C	-1.268	-8.194	False
AO353_09900	set6IT058 Minimal media pH6	-1.354	-8.25	False
AO353_09900	set6IT090 L-Histidine (N)	-1.022	-6.131	False
AO353_09905	set1IT053 D-Glucose (C)	-1.032	-5.999	False
AO353_09905	set1IT058 D-Gluconic Acid (C)	-1.004	-6.185	False
AO353_09905	set1IT059 acetate (C)	-2.302	-8.763	False
AO353_09905	set1IT074 acetate (C)	-2.773	-9.025	False
AO353_09905	set1IT083 Nickel (II) chloride 0.625 mM	-1.255	-6.87	False
AO353_09905	set1IT086 copper (II) chloride 2.5 mM	-2.21	-9.545	False
AO353_09905	set1IT087 sodium fluoride 6.25 mM	-1.329	-6.4	False
AO353_09905	set1IT090 Nickel (II) chloride 0.625 mM	-1.901	-8.275	False
AO353_09905	set1IT093 copper (II) chloride 2.5 mM	-2.549	-9.357	False
AO353_09905	set2IT005 Cisplatin 0.006 mg/ml	-1.757	-6.861	False
AO353_09905	set2IT008 Thallium(I) acetate 0.008 mg/ml	-1.043	-5.437	False
AO353_09905	set2IT010 Cisplatin 0.006 mg/ml	-1.843	-7.196	False
AO353_09905	set2IT027 L-Asparagine (C)	-1.133	-6.658	False
AO353_09905	set2IT043 L-Glutamic (C)	-1.031	-6.16	False
AO353_09905	set2IT044 L-Serine (C)	-1.078	-4.597	False
AO353_09905	set3IT060 perchlorate 75 mM	-1.205	-5.369	False
AO353_09905	set3IT061 Polymyxin B sulfate 4 mg/ml	-1.043	-5.735	False
AO353_09905	set3IT066 benzoic 0.58 mg/ml	-1.642	-7.712	False
AO353_09905	set3IT078 Chloramphenicol 0.0025 mg/ml	-1.016	-5.599	False
AO353_09905	set3IT079 Chloramphenicol 0.004 mg/ml	-1.162	-6.315	False
AO353_09905	set3IT080 Tetracycline 0.0008 mg/ml	-1.523	-7.809	False
AO353_09905	set3IT081 Tetracycline 0.0016 mg/ml	-1.8	-8.144	False
AO353_09905	set3IT082 Spectinomycin 0.1 mg/ml	-1.455	-7.43	False
AO353_09905	set3IT083 Spectinomycin 0.15 mg/ml	-1.614	-8.049	False
AO353_09905	set3IT084 Spectinomycin 0.2 mg/ml	-1.291	-6.155	False
AO353_09905	set3IT085 Rifampicin 0.005 mg/ml	-2.712	-9.523	False
AO353_09905	set3IT087 Vancomycin 1 mg/ml	-1.306	-6.853	False
AO353_09905	set3IT093 Lomefloxacin 0.001 mM	-2.52	-8.177	False
AO353_09905	set3IT094 D-Cycloserine 0.1 mg/ml	-1.291	-6.925	False
AO353_09905	set4IT054 Vanillin 1.25 mM	-1.089	-6.027	False
AO353_09905	set4IT055 Furfuryl Alcohol 0.0625 vol%	-1.119	-6.086	False
AO353_09905	set4IT057 Furfuryl Alcohol 0.25 vol%	-1.051	-5.826	False
AO353_09905	set4IT059 syringaldehyde 5 mM	-1.462	-8.13	False
AO353_09905	set4IT071 acetate 17 mM	-1.149	-6.376	False
AO353_09905	set4IT073 acetate 68 mM	-1.877	-8.59	False
AO353_09905	set4IT075 1-ethyl-3-methylimidazolium acetate 15 mM	-1.559	-7.857	False
AO353_09905	set4IT076 1-ethyl-3-methylimidazolium acetate 20 mM	-1.106	-6.248	False
AO353_09905	set4IT077 1-ethyl-3-methylimidazolium acetate 30 mM	-1.563	-8.068	False
AO353_09905	set4IT080 LB	-1.481	-7.586	False
AO353_09905	set4IT081 Nalidixic 0.004 mg/ml	-1.859	-8.297	False
AO353_09905	set4IT082 Gentamicin 0.006 mg/ml	-1.127	-6.027	False
AO353_09905	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-1.488	-7.334	False
AO353_09905	set4IT086 Doxycycline hyclate 0.0006 mg/ml	-1.188	-5.193	False
AO353_09905	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-2.628	-9.023	False
AO353_09905	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-2.343	-8.703	False
AO353_09905	set6IT057 Minimal media pH6	-1.006	-6.349	False
AO353_09905	set6IT060 Minimal media pH7	-1.037	-5.482	False
AO353_09905	set6IT072 4C survival; 672 hrs	-1.121	-5.534	False
AO353_09905	set6IT093 L-Serine (N)	-1.229	-6.362	False
AO353_09915	set1IT067 propionate (C)	-1.358	-5.827	False
AO353_09915	set1IT068 D-Glucose (C)	-1.151	-4.808	False
AO353_09915	set1IT082 propionate (C)	-1.223	-4.262	False
AO353_09915	set1IT087 sodium fluoride 6.25 mM	-1.921	-6.375	False
AO353_09915	set2IT005 Cisplatin 0.006 mg/ml	-1.693	-5.271	False
AO353_09915	set2IT010 Cisplatin 0.006 mg/ml	-2.543	-5.957	False
AO353_09915	set2IT022 L-Histidine (C)	-1.136	-5.106	False
AO353_09915	set2IT040 L-Histidine (C)	-1.59	-5.98	False
AO353_09915	set3IT057 nitrate 200 mM	-1.541	-6.336	False
AO353_09915	set3IT058 Sisomicin 0.008 mg/ml	-3.179	-7.09	False
AO353_09915	set3IT061 Polymyxin B sulfate 4 mg/ml	-1.425	-6.501	False
AO353_09915	set3IT062 Chloride 500 mM	-1.763	-8.528	False
AO353_09915	set3IT070 Fusidic 0.125 mg/ml	-1.536	-7.321	False
AO353_09915	set3IT082 Spectinomycin 0.1 mg/ml	-1.309	-6.463	False
AO353_09915	set3IT083 Spectinomycin 0.15 mg/ml	-2.642	-8.916	False
AO353_09915	set3IT084 Spectinomycin 0.2 mg/ml	-2.394	-6.44	False
AO353_09915	set3IT085 Rifampicin 0.005 mg/ml	-1.192	-4.08	False
AO353_09915	set3IT096 methylglyoxal 0.008 vol%	-1.233	-4.637	False
AO353_09915	set4IT082 Gentamicin 0.006 mg/ml	-2.153	-6.601	False
AO353_09915	set4IT087 Ceftazidime 0.12 mg/ml	-2.347	-9.148	False
AO353_09915	set5IT002 L-Valine (C)	-1.916	-5.635	False
AO353_09915	set5IT003 L-Isoleucine (C)	-1.374	-4.333	False
AO353_09915	set5IT007 D-Serine (C)	-3.149	-7.321	False
AO353_09915	set5IT017 D-Mannose (C)	-2.839	-8.791	False
AO353_09915	set5IT032 Adenosine (N)	-1.933	-6.845	False
AO353_09915	set5IT040 Urea (N)	-1.05	-5.164	False
AO353_09915	set6IT063 Minimal media pH9	-1.192	-4.287	False
AO353_09915	set6IT083 L-Lysine (N)	-1.849	-8.368	False
AO353_09915	set6IT085 L-Serine (N)	-3.102	-7.515	False
AO353_09915	set6IT086 L-Threonine (N)	-2.027	-6.963	False
AO353_09915	set6IT088 Glycine (N)	-2.238	-6.997	False
AO353_09915	set6IT091 L-Lysine (N)	-1.835	-7.158	False
AO353_09915	set6IT093 L-Serine (N)	-3.142	-9.94	False
AO353_09915	set6IT094 L-Threonine (N)	-1.448	-6.23	False
