rv	tajimas_d	bgc_related	gene_length	length_cat
Rv1480	-0.932538684604	False	954	all
Rv1207	-1.63782385367	False	957	middle_50_percentile
Rv1207	-1.63782385367	False	957	all
Rv1487	-1.40890866479	False	435	all
Rv3608c	-1.48111299767	False	843	middle_50_percentile
Rv3608c	-1.48111299767	False	843	all
Rv1489	0.986797454927	False	357	all
Rv1488	-1.4066538155	False	1146	middle_50_percentile
Rv1488	-1.4066538155	False	1146	all
Rv2401A	-1.07428620254	True	204	all
Rv1711	-1.07428667316	False	765	middle_50_percentile
Rv1711	-1.07428667316	False	765	all
Rv2457c	-1.38068028245	False	1281	all
Rv3043c	-0.96883097556	False	1722	all
Rv1216c	-1.55481531304	False	675	middle_50_percentile
Rv1216c	-1.55481531304	False	675	all
Rv2200c	-1.07428667316	False	1092	middle_50_percentile
Rv2200c	-1.07428667316	False	1092	all
Rv0156	1.30682591428	False	333	all
Rv1716	-1.40768808522	False	831	middle_50_percentile
Rv1716	-1.40768808522	False	831	all
Rv1719	-1.80957764049	False	780	middle_50_percentile
Rv1719	-1.80957764049	False	780	all
Rv1718	-1.64140237562	False	819	middle_50_percentile
Rv1718	-1.64140237562	False	819	all
Rv3704c	-2.2083352723	False	1299	all
Rv2417c	-1.74197965508	False	843	middle_50_percentile
Rv2417c	-1.74197965508	False	843	all
Rv2937	-1.55481535251	True	870	middle_50_percentile
Rv2937	-1.55481535251	True	870	all
Rv2119	-1.62676647288	False	837	middle_50_percentile
Rv2119	-1.62676647288	False	837	all
Rv1685c	-1.54654206296	True	624	middle_50_percentile
Rv1685c	-1.54654206296	True	624	all
Rv2113	-1.84688280251	False	1194	middle_50_percentile
Rv2113	-1.84688280251	False	1194	all
Rv0384c	-1.4251696386	False	2547	all
Rv2117	-0.750831625401	False	294	all
Rv2114	-1.6267918407	False	624	middle_50_percentile
Rv2114	-1.6267918407	False	624	all
Rv2626c	-1.55067870005	False	432	all
Rv2144c	-1.26921386711	False	357	all
Rv2622	-1.61214241831	False	822	middle_50_percentile
Rv2622	-1.61214241831	False	822	all
Rv2133c	-1.74184551616	False	789	middle_50_percentile
Rv2133c	-1.74184551616	False	789	all
Rv1645c	-1.73186886249	True	1056	middle_50_percentile
Rv1645c	-1.73186886249	True	1056	all
Rv2629	-1.16008455238	False	1125	middle_50_percentile
Rv2629	-1.16008455238	False	1125	all
Rv1132	-1.98297304008	False	1731	all
Rv1134	-0.792987883778	False	237	all
Rv0842	-1.90351838156	False	1293	all
Rv0843	-1.94202977722	False	1005	middle_50_percentile
Rv0843	-1.94202977722	False	1005	all
Rv2483c	-1.37128742172	False	1743	all
Rv0841	-1.39934670793	False	243	all
Rv1394c	-1.42753897536	False	1386	all
Rv1256c	-1.25193275232	False	1218	middle_50_percentile
Rv1256c	-1.25193275232	False	1218	all
Rv0845	-0.935654818074	False	1278	all
Rv0441c	-0.750831625401	False	429	all
Rv0136	-2.11937538579	False	1326	all
Rv0371c	-1.80678085895	False	594	middle_50_percentile
Rv0371c	-1.80678085895	False	594	all
Rv2287	-1.53826501276	False	1629	all
Rv3676	-0.23093899067	False	675	middle_50_percentile
Rv3676	-0.23093899067	False	675	all
Rv3290c	-1.39469494271	False	1350	all
Rv3918c	-1.71210258612	False	1044	middle_50_percentile
Rv3918c	-1.71210258612	False	1044	all
Rv3660c	-1.56154449572	False	1053	middle_50_percentile
Rv3660c	-1.56154449572	False	1053	all
Rv3773c	-0.93682117735	False	585	middle_50_percentile
Rv3773c	-0.93682117735	False	585	all
Rv1058	-1.53000977179	False	1632	all
Rv2187	-1.72924643351	False	1803	all
Rv1427c	-1.99219049146	False	1608	all
Rv3089	-2.12919083284	False	1512	all
Rv0099	-1.92142761563	True	1623	all
Rv1550	-2.0148197878	False	1716	all
Rv2750	-1.52592991253	False	819	middle_50_percentile
Rv2750	-1.52592991253	False	819	all
Rv2751	-1.6340844971	False	891	middle_50_percentile
Rv2751	-1.6340844971	False	891	all
Rv1302	-1.55481535251	False	1215	middle_50_percentile
Rv1302	-1.55481535251	False	1215	all
Rv3365c	-1.29348888317	False	2631	all
Rv1006	-1.64292275124	False	1704	all
Rv0599c	-0.771836310158	False	237	all
Rv1003	-1.27489213138	False	858	middle_50_percentile
Rv1003	-1.27489213138	False	858	all
Rv0981	-0.087814676295	False	687	middle_50_percentile
Rv0981	-0.087814676295	False	687	all
Rv1336	-1.72621409411	False	972	middle_50_percentile
Rv1336	-1.72621409411	False	972	all
Rv0982	-1.26073287446	False	1515	all
Rv3712	-1.41849234348	False	1242	middle_50_percentile
Rv3712	-1.41849234348	False	1242	all
Rv1611	-1.17931165967	False	819	middle_50_percentile
Rv1611	-1.17931165967	False	819	all
Rv0523c	-1.08147996858	False	396	all
Rv0572c	-0.775433344801	False	342	all
Rv3473c	-1.28104956006	False	786	middle_50_percentile
Rv3473c	-1.28104956006	False	786	all
Rv3719	-1.82783839806	False	1413	all
Rv1649	-1.08147996858	True	1026	middle_50_percentile
Rv1649	-1.08147996858	True	1026	all
Rv1435c	-1.08164296107	False	609	middle_50_percentile
Rv1435c	-1.08164296107	False	609	all
Rv1118c	-1.72201881965	False	861	middle_50_percentile
Rv1118c	-1.72201881965	False	861	all
Rv2326c	-1.84468341714	False	2094	all
Rv1984c	-1.43264897691	False	654	middle_50_percentile
Rv1984c	-1.43264897691	False	654	all
Rv2803	-1.3389178312	False	468	all
Rv0258c	-1.54654202301	False	456	all
Rv2859c	-1.27489220881	False	927	middle_50_percentile
Rv2859c	-1.27489220881	False	927	all
Rv2764c	-1.68587202212	False	792	middle_50_percentile
Rv2764c	-1.68587202212	False	792	all
Rv3792	-1.77301385644	True	1932	all
Rv0684	-2.06458705197	True	2106	all
Rv0120c	-1.48739341378	False	2145	all
Rv3094c	-1.83556545896	False	1131	middle_50_percentile
Rv3094c	-1.83556545896	False	1131	all
Rv2754c	-1.08147994832	False	753	middle_50_percentile
Rv2754c	-1.08147994832	False	753	all
Rv0996	-1.50375271586	False	1077	middle_50_percentile
Rv0996	-1.50375271586	False	1077	all
Rv0997	-1.26921386711	False	432	all
Rv0998	-1.64506154267	False	1002	middle_50_percentile
Rv0998	-1.64506154267	False	1002	all
Rv0999	-1.44883437048	False	759	middle_50_percentile
Rv0999	-1.44883437048	False	759	all
Rv2724c	0.385890894429	False	1161	middle_50_percentile
Rv2724c	0.385890894429	False	1161	all
Rv2789c	-1.80363027728	False	1233	middle_50_percentile
Rv2789c	-1.80363027728	False	1233	all
Rv0443	-1.52593742819	False	516	all
Rv3139	-2.00345745491	False	1407	all
Rv2456c	-1.88827215621	False	1257	middle_50_percentile
Rv2456c	-1.88827215621	False	1257	all
Rv2433c	2.189714936	False	291	all
Rv3038c	-1.8551861548	False	984	middle_50_percentile
Rv3038c	-1.8551861548	False	984	all
Rv3401	-2.07072779558	True	2361	all
Rv3400	-1.43264850124	True	789	middle_50_percentile
Rv3400	-1.43264850124	True	789	all
Rv3406	-0.983829773166	False	888	middle_50_percentile
Rv3406	-0.983829773166	False	888	all
Rv3404c	-1.52593742819	True	705	middle_50_percentile
Rv3404c	-1.52593742819	True	705	all
Rv2971	-0.786542635094	False	849	middle_50_percentile
Rv2971	-0.786542635094	False	849	all
Rv0948c	-0.173559364679	False	318	all
Rv0571c	-1.50493682924	False	1332	all
Rv0668	-2.33489614583	False	3951	all
Rv1695	-1.4183801023	False	924	middle_50_percentile
Rv1695	-1.4183801023	False	924	all
Rv0229c	-2.01017074433	False	681	middle_50_percentile
Rv0229c	-2.01017074433	False	681	all
Rv0409	-1.80063191353	True	1158	middle_50_percentile
Rv0409	-1.80063191353	True	1158	all
Rv0470c	-0.792913860106	False	864	middle_50_percentile
Rv0470c	-0.792913860106	False	864	all
Rv0199	-1.41716896851	False	660	middle_50_percentile
Rv0199	-1.41716896851	False	660	all
Rv3895c	-2.24631989525	False	1488	all
Rv0283	-2.01434374506	False	1617	all
Rv3450c	-1.55055628558	False	1413	all
Rv1782	-1.70884672313	False	1521	all
Rv3469c	-1.72872807121	False	1011	middle_50_percentile
Rv3469c	-1.72872807121	False	1011	all
Rv0190	-1.37110519677	False	291	all
Rv0191	-0.773593320934	False	1242	middle_50_percentile
Rv0191	-0.773593320934	False	1242	all
Rv0192	-2.05240750052	False	1101	middle_50_percentile
Rv0192	-2.05240750052	False	1101	all
Rv0195	-1.44563843278	False	636	middle_50_percentile
Rv0195	-1.44563843278	False	636	all
Rv0196	-1.54654190157	False	585	middle_50_percentile
Rv0196	-1.54654190157	False	585	all
Rv0197	-2.14714355844	False	2289	all
Rv0261c	-2.04697786132	False	1410	all
Rv1737c	-1.97549833903	False	1188	middle_50_percentile
Rv1737c	-1.97549833903	False	1188	all
Rv2329c	-2.10127692477	False	1548	all
Rv0664	-1.17987399681	False	273	all
Rv0959A	-1.08147996858	False	222	all
Rv0657c	0.136611751208	False	156	all
Rv0662c	-1.26930924748	False	255	all
Rv0596c	-0.771836310158	False	258	all
Rv0300	-0.792913864593	False	222	all
Rv2337c	-1.28541138809	False	1119	middle_50_percentile
Rv2337c	-1.28541138809	False	1119	all
Rv3437	-1.32669975488	False	477	all
Rv2257c	-1.70552523221	False	819	middle_50_percentile
Rv2257c	-1.70552523221	False	819	all
Rv0846c	-1.9009548776	False	1515	all
Rv1340	-1.26356494313	False	780	middle_50_percentile
Rv1340	-1.26356494313	False	780	all
Rv0121c	-1.07284941522	False	435	all
Rv0724	-2.17237393654	False	1872	all
Rv0851c	-1.61202561203	False	828	middle_50_percentile
Rv0851c	-1.61202561203	False	828	all
Rv0142	-1.55090963351	False	927	middle_50_percentile
Rv0142	-1.55090963351	False	927	all
Rv3577	-1.1798608643	False	867	middle_50_percentile
Rv3577	-1.1798608643	False	867	all
Rv1032c	-1.99331502118	False	1530	all
Rv1033c	-1.41838007977	False	774	middle_50_percentile
Rv1033c	-1.41838007977	False	774	all
Rv0064	-1.99010084718	False	2940	all
Rv0060	-1.59044282904	False	1059	middle_50_percentile
Rv0060	-1.59044282904	False	1059	all
Rv2466c	-1.22968121929	False	624	middle_50_percentile
Rv2466c	-1.22968121929	False	624	all
Rv0063	-2.13531043409	False	1440	all
Rv0147	-1.89864175023	False	1521	all
Rv0863	-1.08147996858	False	282	all
Rv0068	-1.8745766387	False	912	middle_50_percentile
Rv0068	-1.8745766387	False	912	all
Rv0146	-2.03321388745	False	933	middle_50_percentile
Rv0146	-2.03321388745	False	933	all
Rv3194c	-1.05273163421	False	1023	middle_50_percentile
Rv3194c	-1.05273163421	False	1023	all
Rv2701c	-1.84407981905	False	873	middle_50_percentile
Rv2701c	-1.84407981905	False	873	all
Rv0468	-1.26833656052	False	861	middle_50_percentile
Rv0468	-1.26833656052	False	861	all
Rv1715	-1.74057772728	False	915	middle_50_percentile
Rv1715	-1.74057772728	False	915	all
Rv0144	-1.58313097611	False	843	middle_50_percentile
Rv0144	-1.58313097611	False	843	all
Rv3141	-0.609955193429	False	972	middle_50_percentile
Rv3141	-0.609955193429	False	972	all
Rv3782	-0.927873012947	False	915	middle_50_percentile
Rv3782	-0.927873012947	False	915	all
Rv3808c	-1.82695370311	True	1914	all
Rv0101	-2.54396297288	True	7539	all
Rv3548c	-1.50151046992	False	915	middle_50_percentile
Rv3548c	-1.50151046992	False	915	all
Rv3550	-1.64506113636	False	744	middle_50_percentile
Rv3550	-1.64506113636	False	744	all
Rv0680c	-0.792913862011	False	375	all
Rv1288	-1.52565133004	False	1371	all
Rv3515c	-0.764449077995	False	1647	all
Rv3226c	-1.65607030152	False	759	middle_50_percentile
Rv3226c	-1.65607030152	False	759	all
Rv0263c	-1.61224455382	False	903	middle_50_percentile
Rv0263c	-1.61224455382	False	903	all
Rv0404	-1.56265147686	True	1758	all
Rv1530	-1.85992344327	True	1104	middle_50_percentile
Rv1530	-1.85992344327	True	1104	all
Rv2862c	0.9443085597	False	585	middle_50_percentile
Rv2862c	0.9443085597	False	585	all
Rv2237A	-1.08147996858	False	237	all
Rv3628	-1.07428667316	False	489	all
Rv1098c	-1.5572272426	False	1425	all
Rv0045c	-1.21584107744	False	897	middle_50_percentile
Rv0045c	-1.21584107744	False	897	all
Rv1212c	-1.84166561194	False	1164	middle_50_percentile
Rv1212c	-1.84166561194	False	1164	all
Rv1326c	-1.13942046658	False	2196	all
Rv1213	-1.84125470291	False	1215	middle_50_percentile
Rv1213	-1.84125470291	False	1215	all
Rv1327c	-2.07273212387	False	2106	all
Rv0035	-1.70391719495	False	1689	all
Rv0726c	-2.09671108619	False	1104	middle_50_percentile
Rv0726c	-2.09671108619	False	1104	all
Rv2869c	-0.895634326729	False	1215	middle_50_percentile
Rv2869c	-0.895634326729	False	1215	all
Rv3662c	-1.55421749368	False	771	middle_50_percentile
Rv3662c	-1.55421749368	False	771	all
Rv1328	-1.70573651574	False	2592	all
Rv2397c	-1.71552424424	True	1056	middle_50_percentile
Rv2397c	-1.71552424424	True	1056	all
Rv3168	-1.53415355899	False	1137	middle_50_percentile
Rv3168	-1.53415355899	False	1137	all
Rv3169	-1.87626699165	False	1125	middle_50_percentile
Rv3169	-1.87626699165	False	1125	all
Rv0945	-1.06148954735	False	762	middle_50_percentile
Rv0945	-1.06148954735	False	762	all
Rv2545	-0.771836310158	False	279	all
Rv2547	-1.46835302841	False	258	all
Rv3629c	-0.896714554113	False	1098	middle_50_percentile
Rv3629c	-0.896714554113	False	1098	all
Rv1713	-1.63046010493	False	1392	all
Rv1721c	-0.782365978665	False	228	all
Rv1839c	-1.05278132882	False	264	all
Rv2009	-0.792978664784	False	243	all
Rv3360	-1.28057053462	False	369	all
Rv2526	-0.368805999658	False	228	all
Rv2374c	-0.926566892555	True	1032	middle_50_percentile
Rv2374c	-0.926566892555	True	1032	all
Rv0318c	-1.12264243651	False	795	middle_50_percentile
Rv0318c	-1.12264243651	False	795	all
Rv2385	-2.08244367175	True	921	middle_50_percentile
Rv2385	-2.08244367175	True	921	all
Rv0464c	-0.792913862903	False	573	middle_50_percentile
Rv0464c	-0.792913862903	False	573	all
Rv1677	-1.21831472491	True	549	middle_50_percentile
Rv1677	-1.21831472491	True	549	all
Rv2129c	-1.37818934453	False	882	middle_50_percentile
Rv2129c	-1.37818934453	False	882	all
Rv0505c	-1.82468442442	False	1122	middle_50_percentile
Rv0505c	-1.82468442442	False	1122	all
Rv3042c	-1.17443693167	False	1230	middle_50_percentile
Rv3042c	-1.17443693167	False	1230	all
Rv2568c	-1.25851992836	False	1026	middle_50_percentile
Rv2568c	-1.25851992836	False	1026	all
Rv2240c	-1.04560076955	False	591	middle_50_percentile
Rv2240c	-1.04560076955	False	591	all
Rv3213c	-1.28852839883	False	801	middle_50_percentile
Rv3213c	-1.28852839883	False	801	all
Rv2919c	-0.750831625401	True	339	all
Rv2308	0.414125436465	False	717	middle_50_percentile
Rv2308	0.414125436465	False	717	all
Rv2772c	-1.08147985056	False	474	all
Rv2344c	-1.69904397514	False	1296	all
Rv0786c	-1.60068492336	False	639	middle_50_percentile
Rv0786c	-1.60068492336	False	639	all
Rv1311	-1.52596599265	False	366	all
Rv1828	-1.28057055238	False	744	middle_50_percentile
Rv1828	-1.28057055238	False	744	all
Rv1825	-1.46192615635	False	879	middle_50_percentile
Rv1825	-1.46192615635	False	879	all
Rv1824	-1.25791602283	False	366	all
Rv1823	-1.02545305539	False	924	middle_50_percentile
Rv1823	-1.02545305539	False	924	all
Rv2224c	-1.94876662339	False	1563	all
Rv1356c	-2.06988017282	False	792	middle_50_percentile
Rv1356c	-2.06988017282	False	792	all
Rv1353c	-0.835045525067	False	786	middle_50_percentile
Rv1353c	-0.835045525067	False	786	all
Rv2298	-1.58251550773	False	972	middle_50_percentile
Rv2298	-1.58251550773	False	972	all
Rv2579	-1.46839219604	True	903	middle_50_percentile
Rv2579	-1.46839219604	True	903	all
Rv1228a	-1.19042317184	False	174	all
Rv2295	-1.55067870774	False	639	middle_50_percentile
Rv2295	-1.55067870774	False	639	all
Rv2294	-2.0985446191	False	1224	middle_50_percentile
Rv2294	-2.0985446191	False	1224	all
Rv2297	-1.49318005628	False	453	all
Rv2296	-1.75383342832	False	903	middle_50_percentile
Rv2296	-1.75383342832	False	903	all
Rv1922	-1.53228760699	False	1116	middle_50_percentile
Rv1922	-1.53228760699	False	1116	all
Rv0879c	-1.07428626583	False	276	all
Rv1920	-1.16656607055	False	864	middle_50_percentile
Rv1920	-1.16656607055	False	864	all
Rv2300c	-1.50536846736	False	933	middle_50_percentile
Rv2300c	-1.50536846736	False	933	all
Rv2911	-1.16873268619	False	876	middle_50_percentile
Rv2911	-1.16873268619	False	876	all
Rv3330	-1.61475357862	False	1218	middle_50_percentile
Rv3330	-1.61475357862	False	1218	all
Rv3734c	-2.20326664444	False	1365	all
Rv3379c	-2.12900596948	False	1611	all
Rv1630	-1.30932517743	False	1446	all
Rv3234c	-1.3989604358	False	816	middle_50_percentile
Rv3234c	-1.3989604358	False	816	all
Rv2563	-1.67625204872	False	1050	middle_50_percentile
Rv2563	-1.67625204872	False	1050	all
Rv2560	-1.6513511897	False	978	middle_50_percentile
Rv2560	-1.6513511897	False	978	all
Rv2567	-2.23019147629	False	2655	all
Rv2566	-1.94413551229	False	3423	all
Rv2565	-1.86198685515	False	1752	all
Rv1963c	-2.01241239765	False	1221	middle_50_percentile
Rv1963c	-2.01241239765	False	1221	all
Rv2785c	-1.05993735328	False	270	all
Rv3057c	-1.56674314492	False	864	middle_50_percentile
Rv3057c	-1.56674314492	False	864	all
Rv3182	-1.53838429888	False	345	all
Rv3183	-1.27573993433	False	330	all
Rv1969	-1.96834200957	False	1272	all
Rv1971	-1.5956081561	False	1314	all
Rv3485c	-1.86263669613	False	945	middle_50_percentile
Rv3485c	-1.86263669613	False	945	all
Rv1523	-1.978975874	True	1044	middle_50_percentile
Rv1523	-1.978975874	True	1044	all
Rv3188	-1.40662036576	False	348	all
Rv3189	-1.32455043356	False	621	middle_50_percentile
Rv3189	-1.32455043356	False	621	all
Rv1219c	-1.71541562183	False	639	middle_50_percentile
Rv1219c	-1.71541562183	False	639	all
Rv0611c	-1.06725048749	False	222	all
Rv2522c	-1.48263624568	False	1413	all
Rv1698	-1.40414387913	False	945	middle_50_percentile
Rv1698	-1.40414387913	False	945	all
Rv0700	-1.08147996442	True	306	all
Rv2063	-0.782365872529	True	234	all
Rv2584c	-1.74651528908	True	672	middle_50_percentile
Rv2584c	-1.74651528908	True	672	all
Rv0718	-1.54242669425	False	399	all
Rv3687c	-1.01001923949	False	369	all
Rv1365c	-1.41364021765	True	387	all
Rv1508c	-1.26908324269	False	1800	all
Rv1998c	-1.63788149499	False	777	middle_50_percentile
Rv1998c	-1.63788149499	False	777	all
Rv2613c	-1.01693908419	True	588	middle_50_percentile
Rv2613c	-1.01693908419	True	588	all
Rv1726	-2.00821287667	False	1386	all
Rv3664c	-1.74195880453	False	801	middle_50_percentile
Rv3664c	-1.74195880453	False	801	all
Rv3663c	-1.92145168685	False	1647	all
Rv1722	-1.55048826359	False	1485	all
Rv1723	-1.90097123874	False	1248	middle_50_percentile
Rv1723	-1.90097123874	False	1248	all
Rv3146	-1.54240541819	False	555	middle_50_percentile
Rv3146	-1.54240541819	False	555	all
Rv3147	-1.33415753005	False	711	middle_50_percentile
Rv3147	-1.33415753005	False	711	all
Rv3145	-0.792913864593	False	387	all
Rv3150	-1.7497117715	False	1338	all
Rv1617	-2.14812298824	False	1419	all
Rv3148	-1.68573838335	False	1323	all
Rv3149	-1.42788443592	False	759	middle_50_percentile
Rv3149	-1.42788443592	False	759	all
Rv3154	-1.45252254448	False	789	middle_50_percentile
Rv3154	-1.45252254448	False	789	all
Rv3155	-0.792913864593	False	300	all
Rv3152	-1.07428667316	False	1233	middle_50_percentile
Rv3152	-1.07428667316	False	1233	all
Rv3153	-1.52183650574	False	636	middle_50_percentile
Rv3153	-1.52183650574	False	636	all
Rv3158	-2.10812850593	False	1596	all
Rv3156	-1.90864046996	False	1902	all
Rv3157	-1.98754344789	False	1662	all
Rv3441c	-1.78869700478	False	1347	all
Rv2432c	-1.51362036007	False	411	all
Rv3756c	-1.79762583574	False	720	middle_50_percentile
Rv3756c	-1.79762583574	False	720	all
Rv2638	-1.47138013854	False	447	all
Rv3757c	-1.2579159607	False	690	middle_50_percentile
Rv3757c	-1.2579159607	False	690	all
Rv3758c	-0.599325221823	False	1131	middle_50_percentile
Rv3758c	-0.599325221823	False	1131	all
Rv2635	-0.792913864593	False	243	all
Rv2845c	-1.63179224151	False	1749	all
Rv2631	-1.91799948515	False	1299	all
Rv2630	-1.80064234418	False	540	middle_50_percentile
Rv2630	-1.80064234418	False	540	all
Rv3545c	-1.15971966586	False	1302	all
Rv2266	-1.95436365142	True	1287	all
Rv3737	-1.41425682086	False	1590	all
Rv0852	-1.24671514811	False	639	middle_50_percentile
Rv0852	-1.24671514811	False	639	all
Rv2276	-1.21964873835	True	1191	middle_50_percentile
Rv2276	-1.21964873835	True	1191	all
Rv0857	-1.41361558332	False	474	all
Rv0856	-1.25227690434	False	405	all
Rv0859	-1.78862794165	False	1212	middle_50_percentile
Rv0859	-1.78862794165	False	1212	all
Rv1512	-2.03339703534	True	969	middle_50_percentile
Rv1512	-2.03339703534	True	969	all
Rv0500	-1.74412181705	False	888	middle_50_percentile
